manifest_version,selected,exclusion_reason,relative_path,file_name,file_size_bytes,acquisition_family,temperature_K,dtph,seconds,run_id,ccd,npumps,charge_shifts,voltage_low,voltage_high,nrow,ncol,nbinrow,nbincol,hdu_count,quadrants,hdu_shapes,datestart,dateend,delay_h_overlap,delay_integ_ped,delay_integ_sig,delay_rg_width,delay_swhigh,delay_v_overlap,delay_dg_low,delay_og_low,syncdelay
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_197k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph18000_NPUMPS3000_2_140.fits,proc_skp_temp_scan_run1_197k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph18000_NPUMPS3000_2_140.fits,33477120,temp_scan_run1,197,18000,0.0012,140,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-31T00:33:23,2025-03-31T00:42:39,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_197k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph28000_NPUMPS3000_2_141.fits,proc_skp_temp_scan_run1_197k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph28000_NPUMPS3000_2_141.fits,33477120,temp_scan_run1,197,28000,0.00186666666667,141,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-31T00:46:38,2025-03-31T00:55:54,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_197k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph45000_NPUMPS3000_2_142.fits,proc_skp_temp_scan_run1_197k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph45000_NPUMPS3000_2_142.fits,33477120,temp_scan_run1,197,45000,0.003,142,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-31T01:00:47,2025-03-31T01:10:03,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_197k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph70000_NPUMPS3000_2_143.fits,proc_skp_temp_scan_run1_197k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph70000_NPUMPS3000_2_143.fits,33477120,temp_scan_run1,197,70000,0.00466666666667,143,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-31T01:16:16,2025-03-31T01:25:32,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_197k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph100000_NPUMPS3000_2_144.fits,proc_skp_temp_scan_run1_197k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph100000_NPUMPS3000_2_144.fits,33477120,temp_scan_run1,197,100000,0.00666666666667,144,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-31T01:33:22,2025-03-31T01:42:38,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_197k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph170000_NPUMPS3000_2_145.fits,proc_skp_temp_scan_run1_197k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph170000_NPUMPS3000_2_145.fits,33477120,temp_scan_run1,197,170000,0.0113333333333,145,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-31T01:54:11,2025-03-31T02:03:27,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_197k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph260000_NPUMPS3000_2_146.fits,proc_skp_temp_scan_run1_197k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph260000_NPUMPS3000_2_146.fits,33477120,temp_scan_run1,197,260000,0.0173333333333,146,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-31T02:19:48,2025-03-31T02:29:04,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_197k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph400000_NPUMPS3000_2_147.fits,proc_skp_temp_scan_run1_197k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph400000_NPUMPS3000_2_147.fits,33477120,temp_scan_run1,197,400000,0.0266666666667,147,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-31T02:52:53,2025-03-31T03:02:10,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_197k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph650000_NPUMPS3000_2_148.fits,proc_skp_temp_scan_run1_197k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph650000_NPUMPS3000_2_148.fits,33477120,temp_scan_run1,197,650000,0.0433333333333,148,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-31T03:39:19,2025-03-31T03:48:35,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_197k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph1000000_NPUMPS3000_2_149.fits,proc_skp_temp_scan_run1_197k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph1000000_NPUMPS3000_2_149.fits,33477120,temp_scan_run1,197,1000000,0.0666666666667,149,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-31T04:44:24,2025-03-31T04:53:40,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_197k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph1500000_NPUMPS3000_2_150.fits,proc_skp_temp_scan_run1_197k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph1500000_NPUMPS3000_2_150.fits,33477120,temp_scan_run1,197,1500000,0.1,150,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-31T06:16:09,2025-03-31T06:25:26,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_197k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph1800000_NPUMPS3000_2_151.fits,proc_skp_temp_scan_run1_197k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph1800000_NPUMPS3000_2_151.fits,33477120,temp_scan_run1,197,1800000,0.12,151,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-31T08:03:55,2025-03-31T08:13:11,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_197k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph2000000_NPUMPS3000_2_152.fits,proc_skp_temp_scan_run1_197k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph2000000_NPUMPS3000_2_152.fits,33477120,temp_scan_run1,197,2000000,0.133333333333,152,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-31T10:02:20,2025-03-31T10:11:36,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_197k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph2500000_NPUMPS3000_2_153.fits,proc_skp_temp_scan_run1_197k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph2500000_NPUMPS3000_2_153.fits,33477120,temp_scan_run1,197,2500000,0.166666666667,153,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-31T12:27:25,2025-03-31T12:36:42,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_197k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph3500000_NPUMPS3000_2_154.fits,proc_skp_temp_scan_run1_197k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph3500000_NPUMPS3000_2_154.fits,33477120,temp_scan_run1,197,3500000,0.233333333333,154,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-31T15:45:51,2025-03-31T15:55:07,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_197k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph6500000_NPUMPS3000_2_155.fits,proc_skp_temp_scan_run1_197k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph6500000_NPUMPS3000_2_155.fits,33477120,temp_scan_run1,197,6500000,0.433333333333,155,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-31T21:44:16,2025-03-31T21:53:32,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_197k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph8500000_NPUMPS3000_2_156.fits,proc_skp_temp_scan_run1_197k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph8500000_NPUMPS3000_2_156.fits,33477120,temp_scan_run1,197,8500000,0.566666666667,156,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-04-01T05:29:22,2025-04-01T05:38:38,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_197k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph10500000_NPUMPS3000_2_157.fits,proc_skp_temp_scan_run1_197k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph10500000_NPUMPS3000_2_157.fits,33477120,temp_scan_run1,197,10500000,0.7,157,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-04-01T15:01:07,2025-04-01T15:10:23,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_197k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph15500000_NPUMPS3000_2_158.fits,proc_skp_temp_scan_run1_197k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph15500000_NPUMPS3000_2_158.fits,33477120,temp_scan_run1,197,15500000,1.03333333333,158,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-04-02T04:59:33,2025-04-02T05:08:49,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_200k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph750_NPUMPS3000_2_160.fits,proc_skp_temp_scan_run1_200k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph750_NPUMPS3000_2_160.fits,33477120,temp_scan_run1,200,750,5e-05,160,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-04-02T08:52:53,2025-04-02T09:02:10,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,0,superseded 200 K acquisition; use recent run IDs 160-184,proc/proc_skp_temp_scan_run1_200k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph750_NPUMPS3000_2_21.fits,proc_skp_temp_scan_run1_200k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph750_NPUMPS3000_2_21.fits,33477120,temp_scan_run1,200,750,5e-05,21,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-04T20:47:00,2025-03-04T20:56:16,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_200k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph1200_NPUMPS3000_2_161.fits,proc_skp_temp_scan_run1_200k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph1200_NPUMPS3000_2_161.fits,33477120,temp_scan_run1,200,1200,8e-05,161,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-04-02T09:04:42,2025-04-02T09:13:59,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,0,superseded 200 K acquisition; use recent run IDs 160-184,proc/proc_skp_temp_scan_run1_200k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph1200_NPUMPS3000_2_22.fits,proc_skp_temp_scan_run1_200k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph1200_NPUMPS3000_2_22.fits,33477120,temp_scan_run1,200,1200,8e-05,22,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-04T20:58:49,2025-03-04T21:08:05,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_200k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph2000_NPUMPS3000_2_162.fits,proc_skp_temp_scan_run1_200k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph2000_NPUMPS3000_2_162.fits,33477120,temp_scan_run1,200,2000,0.000133333333333,162,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-04-02T09:16:34,2025-04-02T09:25:50,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,0,superseded 200 K acquisition; use recent run IDs 160-184,proc/proc_skp_temp_scan_run1_200k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph2000_NPUMPS3000_2_23.fits,proc_skp_temp_scan_run1_200k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph2000_NPUMPS3000_2_23.fits,33477120,temp_scan_run1,200,2000,0.000133333333333,23,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-04T21:10:40,2025-03-04T21:19:57,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_200k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph3000_NPUMPS3000_2_163.fits,proc_skp_temp_scan_run1_200k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph3000_NPUMPS3000_2_163.fits,33477120,temp_scan_run1,200,3000,0.0002,163,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-04-02T09:28:29,2025-04-02T09:37:45,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,0,superseded 200 K acquisition; use recent run IDs 160-184,proc/proc_skp_temp_scan_run1_200k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph3000_NPUMPS3000_2_24.fits,proc_skp_temp_scan_run1_200k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph3000_NPUMPS3000_2_24.fits,33477120,temp_scan_run1,200,3000,0.0002,24,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-03-04T21:22:35,2025-03-04T21:31:52,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_200k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph5000_NPUMPS3000_2_164.fits,proc_skp_temp_scan_run1_200k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph5000_NPUMPS3000_2_164.fits,33477120,temp_scan_run1,200,5000,0.000333333333333,164,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-04-02T09:40:30,2025-04-02T09:49:46,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_200k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph8000_NPUMPS3000_2_165.fits,proc_skp_temp_scan_run1_200k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph8000_NPUMPS3000_2_165.fits,33477120,temp_scan_run1,200,8000,0.000533333333333,165,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-04-02T09:52:41,2025-04-02T10:01:57,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_200k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph18000_NPUMPS3000_2_166.fits,proc_skp_temp_scan_run1_200k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph18000_NPUMPS3000_2_166.fits,33477120,temp_scan_run1,200,18000,0.0012,166,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-04-02T10:05:24,2025-04-02T10:14:40,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_200k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph28000_NPUMPS3000_2_167.fits,proc_skp_temp_scan_run1_200k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph28000_NPUMPS3000_2_167.fits,33477120,temp_scan_run1,200,28000,0.00186666666667,167,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-04-02T10:18:39,2025-04-02T10:27:55,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_200k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph45000_NPUMPS3000_2_168.fits,proc_skp_temp_scan_run1_200k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph45000_NPUMPS3000_2_168.fits,33477120,temp_scan_run1,200,45000,0.003,168,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-04-02T10:32:48,2025-04-02T10:42:04,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_200k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph70000_NPUMPS3000_2_169.fits,proc_skp_temp_scan_run1_200k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph70000_NPUMPS3000_2_169.fits,33477120,temp_scan_run1,200,70000,0.00466666666667,169,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-04-02T10:48:17,2025-04-02T10:57:34,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_200k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph100000_NPUMPS3000_2_170.fits,proc_skp_temp_scan_run1_200k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph100000_NPUMPS3000_2_170.fits,33477120,temp_scan_run1,200,100000,0.00666666666667,170,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-04-02T11:05:22,2025-04-02T11:14:39,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_200k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph170000_NPUMPS3000_2_171.fits,proc_skp_temp_scan_run1_200k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph170000_NPUMPS3000_2_171.fits,33477120,temp_scan_run1,200,170000,0.0113333333333,171,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-04-02T11:26:12,2025-04-02T11:35:28,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_200k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph260000_NPUMPS3000_2_172.fits,proc_skp_temp_scan_run1_200k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph260000_NPUMPS3000_2_172.fits,33477120,temp_scan_run1,200,260000,0.0173333333333,172,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-04-02T11:51:49,2025-04-02T12:01:05,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_200k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph400000_NPUMPS3000_2_173.fits,proc_skp_temp_scan_run1_200k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph400000_NPUMPS3000_2_173.fits,33477120,temp_scan_run1,200,400000,0.0266666666667,173,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-04-02T12:24:54,2025-04-02T12:34:10,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_200k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph650000_NPUMPS3000_2_174.fits,proc_skp_temp_scan_run1_200k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph650000_NPUMPS3000_2_174.fits,33477120,temp_scan_run1,200,650000,0.0433333333333,174,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-04-02T13:11:20,2025-04-02T13:20:36,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_200k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph1000000_NPUMPS3000_2_175.fits,proc_skp_temp_scan_run1_200k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph1000000_NPUMPS3000_2_175.fits,33477120,temp_scan_run1,200,1000000,0.0666666666667,175,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-04-02T14:16:25,2025-04-02T14:25:41,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_200k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph1500000_NPUMPS3000_2_176.fits,proc_skp_temp_scan_run1_200k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph1500000_NPUMPS3000_2_176.fits,33477120,temp_scan_run1,200,1500000,0.1,176,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-04-02T15:48:10,2025-04-02T15:57:27,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_200k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph1800000_NPUMPS3000_2_177.fits,proc_skp_temp_scan_run1_200k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph1800000_NPUMPS3000_2_177.fits,33477120,temp_scan_run1,200,1800000,0.12,177,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-04-02T17:35:56,2025-04-02T17:45:12,150,270,245,15,12,300,15,5,0
signed-refit-input-v1,1,,proc/proc_skp_temp_scan_run1_200k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph2000000_NPUMPS3000_2_178.fits,proc_skp_temp_scan_run1_200k_binned_NROW580_NBINROW1_NCOL3600_NBINCOL1_SC200000_vl-2.75_vh7.5_dtph2000000_NPUMPS3000_2_178.fits,33477120,temp_scan_run1,200,2000000,0.133333333333,178,2,3000,200000,-2.75,7.5,580,3600,1,1,4,0;1;2;3,580x3600;580x3600;580x3600;580x3600,2025-04-02T19:34:21,2025-04-02T19:43:37,150,270,245,15,12,300,15,5,0
