quad,row,col,trap_energy,gmean_coeff,log_coeff_slope_per_K,n_points
2,148,325,0.28608944,0.94351525,0.010152184,6
2,149,1098,0.29077991,0.85579181,-0.019787283,4
2,149,884,0.48614471,0.96981818,0.0088278818,11
2,14,2648,0.3276258,0.93179946,0.016347599,7
2,150,884,0.43975492,0.59097804,0.008121419,10
2,151,1380,0.26177471,0.82963779,0.020470014,4
2,151,2757,0.29843401,0.6648612,-0.019695698,13
2,154,2669,4.5753933e-28,0.65280963,-0.00012028508,11
2,155,2914,0.29714923,1.1090095,0.0080400593,6
2,156,2914,0.096418762,0.64375381,0.04328894,4
2,158,507,0.23233716,1.0076266,0.001838403,9
2,160,465,0.29953856,0.84252372,-0.0093612535,20
2,161,1185,0.30079346,1.0635576,-0.0059173951,19
2,161,427,0.29022297,0.93121966,-0.032416828,4
2,161,465,0.29285046,0.55235373,0.0069672476,6
2,162,2583,0.29331351,1.0909748,-0.01574885,6
2,163,2583,0.30281935,0.60110982,-0.0062959058,20
2,167,1622,0.28694594,1.0800805,-0.0014293265,7
2,16,1318,0.17771208,1.1182179,0.025398687,4
2,16,974,0.21496989,0.78374148,0.017346385,6
2,170,1860,0.20585509,1.3674279,0.00085589007,5
2,172,451,0.30938389,0.8776274,-0.00083251627,20
2,173,451,0.29946054,0.62325131,0.0010282831,19
2,173,538,0.30934363,1.015018,-0.0017793486,19
2,174,538,0.30595152,0.5727204,-0.0071767932,18
2,175,1138,0.34368204,0.79074921,-0.011513831,19
2,175,2560,0.22623947,0.67616887,0.019304753,6
2,175,2947,0.29490475,1.0385303,-0.0020276056,15
2,176,1138,0.33471946,0.64244002,0.012221664,7
2,176,3054,0.20990025,1.1718677,0.012856951,4
2,177,1154,0.31604048,0.95869503,0.0077043465,7
2,178,2124,0.3569017,1.0681314,-0.00072644385,7
2,178,2932,0.29594897,0.72908364,-0.0088481496,17
2,179,2124,0.36869792,0.55262084,0.011006885,6
2,179,2750,0.22648943,0.7130091,0.013328754,6
2,179,3036,0.29992811,1.0434155,-0.0024803605,20
2,17,1028,0.28088034,1.1217646,0.0088363417,6
2,17,1035,0.25877281,0.64273194,0.0091525608,5
2,17,204,0.32003324,1.1025445,0.009947708,5
2,17,2056,0.30915573,1.0629122,-0.0025942951,19
2,17,2334,0.23308062,0.70830569,0.01746893,6
2,182,2807,0.21004926,0.94461346,0.03690835,5
2,182,359,0.30077835,1.1466736,0.0154003,6
2,183,2807,0.24920998,0.56383216,0.039178621,4
2,183,357,0.20608717,1.6614449,0.016953793,4
2,184,103,0.22364294,0.99940237,-0.011153767,7
2,188,3039,0.27263123,1.0668658,-0.0038349566,5
2,189,281,0.28527177,1.0898566,0.011919551,6
2,18,1028,0.30892428,0.60878535,0.011736317,4
2,190,1436,0.30544381,1.1406044,0.013713717,5
2,190,281,0.2379644,0.72021574,0.042312895,4
2,190,2906,0.30153886,0.95338594,-0.0039710641,11
2,192,1165,0.26284556,1.0314783,0.028781062,5
2,193,533,0.29916645,0.98038702,-0.021750032,4
2,195,2480,0.18130528,1.1676946,-0.0020420364,9
2,195,2511,0.37617708,1.1510551,-0.019998576,4
2,197,632,0.30681057,1.1863858,-0.0022286536,6
2,197,729,0.19256767,0.80016447,0.023030191,4
2,198,1578,0.28740233,0.98227798,0.0029434321,6
2,198,2167,0.27829633,0.92130987,0.005897442,5
2,198,632,0.18615789,0.60693707,0.034169804,5
2,199,1578,0.2537875,0.64468075,0.040519578,4
2,200,1261,0.28910993,1.0126611,-0.021780621,4
2,200,2243,0.21420578,0.83274438,0.0083026552,5
2,201,2477,0.2797511,1.1661907,0.01499815,5
2,201,933,0.3247154,1.0304643,-0.025088918,4
2,204,1355,0.27824669,1.1026946,-0.0034513698,6
2,204,905,0.21089282,0.82265935,-0.015345803,5
2,208,311,9.2167086e-18,0.50722696,0.049824067,5
2,209,103,0.23253439,1.0832548,0.039041312,5
2,209,2095,0.34928269,0.93330125,-0.038053893,4
2,20,1213,0.28405822,0.88798413,0.015351203,4
2,20,1622,0.30827356,0.91366259,-0.0046266063,20
2,210,103,0.30528622,0.69779449,0.043948703,4
2,210,1363,0.32390322,0.64673743,-0.0053176459,12
2,213,1499,0.27434126,0.79308146,0.029514822,5
2,214,256,0.34602868,1.0287001,0.029990998,4
2,215,2866,0.15867204,0.74304158,0.032821926,5
2,219,2737,0.32562278,0.92692409,-0.028121011,4
2,219,458,0.34089495,1.010182,0.0013646694,21
2,220,493,0.28247316,0.91484114,0.0044317427,6
2,221,1290,0.18377241,0.59396417,-0.0024836599,4
2,222,2100,0.22284616,0.92768878,0.040420729,4
2,223,2100,0.31284745,0.616297,0.041470847,4
2,226,1608,0.35272816,1.0652182,-0.0060805163,14
2,226,177,0.29055144,0.69348048,-0.012885404,19
2,226,393,0.2806056,0.8622553,0.0035179287,14
2,227,1934,0.30380412,0.58486638,-0.01912285,14
2,229,1642,0.20181165,0.79595411,0.010993239,6
2,22,1017,0.30017221,0.68641333,0.034825884,5
2,22,2086,0.27082399,0.93441127,-0.006092609,4
2,232,2642,0.28621646,1.0012793,0.0041254757,5
2,233,2551,0.28609985,1.0005198,0.017268833,4
2,233,2642,0.22191498,0.63109409,0.046450124,4
2,234,909,0.24723938,0.9422079,0.0071138375,6
2,235,1652,0.31195728,0.97824568,-0.00021738315,7
2,235,1721,0.30483499,0.91841561,-0.038469145,4
2,235,2528,0.50790671,1.0414018,0.0095046613,9
2,235,909,0.24891126,0.55414943,0.020444157,5
2,236,1652,0.29521395,0.55986082,0.010198613,5
2,236,2528,0.54038768,0.58293272,0.0082062669,7
2,238,1135,0.18920983,0.74920779,0.019584242,6
2,238,1754,0.23305582,1.0232399,0.030135195,5
2,239,1754,0.17329851,0.60087717,0.04100331,5
2,239,36,0.31161916,1.0061484,-0.0039359505,20
2,240,36,0.30692038,0.51475047,-0.0058091808,13
2,243,1581,0.28814679,0.89419552,-0.013542052,7
2,243,2848,0.29796801,0.97993617,-0.0036476063,18
2,245,1364,0.28176161,0.77720538,-0.0086387261,13
2,245,2043,0.26576031,0.70548449,0.0058654839,6
2,245,2904,0.30404445,1.0929427,0.0044389364,4
2,246,2904,0.30843535,0.66339555,0.033936858,4
2,24,97,0.31351727,1.0698693,-0.0024974912,7
2,250,2587,0.30397197,0.9351154,-0.0049353684,20
2,250,2972,0.33503936,0.96907462,-0.020100704,4
2,251,3044,0.23877886,0.86061544,0.018140583,5
2,251,746,0.2394987,0.70935056,0.0012570944,4
2,253,2354,0.31040203,0.99357928,-0.0030010475,7
2,254,2354,0.31358749,0.5119029,0.0046995655,4
2,256,2472,0.28711939,1.1487744,0.012802956,4
2,257,1523,0.30886033,0.9572804,-0.0036947137,8
2,257,3048,0.3081994,0.90635225,-0.0024501943,17
2,257,311,0.29089601,1.0155205,-0.01780753,6
2,258,3048,0.30171585,0.50029815,-0.00071896587,12
2,259,476,0.2803962,0.85726773,-0.012515243,5
2,25,97,0.27925279,0.65604316,0.016978665,5
2,260,2528,0.17801581,0.63068946,-0.0038697787,6
2,263,192,0.041209178,0.89774308,-0.0063021336,7
2,264,2934,0.21367223,0.78185505,0.022886336,5
2,266,2759,0.22794234,0.87936664,0.017964558,4
2,267,2012,0.26076971,0.87059976,-0.0019610293,6
2,269,2107,0.26347767,0.85277824,-0.0011919919,4
2,271,1826,0.2346811,0.6708399,0.027348489,4
2,273,1127,0.28639276,0.61632792,0.035909782,4
2,273,462,0.2383247,0.95578296,0.032425204,7
2,274,1731,0.27198148,1.0680614,0.0012458255,6
2,274,462,0.18523425,0.73139734,0.014602888,4
2,275,2418,0.19705616,0.75259427,0.022100165,4
2,276,2728,0.30171471,0.94942228,-0.0034793673,6
2,277,154,0.27082673,0.96180262,-0.0036071477,21
2,278,2618,0.30588693,1.0137852,-0.0052384646,19
2,279,163,0.29441788,0.88093087,0.011271047,6
2,279,298,0.28840219,1.1030258,0.021712172,4
2,27,805,0.31063636,1.0043034,-0.0025548056,20
2,280,163,0.28635121,0.64080275,0.04263038,4
2,280,47,0.24031454,1.5705922,0.0099213308,4
2,280,542,0.23598669,1.0196615,0.0097133088,4
2,281,47,0.25543572,0.81120448,0.023231724,4
2,283,1081,0.35149839,1.0081176,0.0048516611,6
2,283,359,0.27974136,0.857308,-0.013636553,5
2,284,1215,0.23586801,1.061456,0.028885764,5
2,284,2553,0.15704464,1.1189045,0.017302122,5
2,285,1215,0.20929485,0.72754321,0.03249509,4
2,285,2553,0.10327004,0.58941138,0.037572259,4
2,286,785,0.32106457,0.92939685,-0.022189326,5
2,287,1605,0.34586702,1.0248322,-0.0042739076,20
2,287,2654,0.17517584,1.1480715,0.033954914,6
2,288,1230,0.30130822,0.56519815,-0.01705958,11
2,289,3035,0.23409015,0.9292991,0.010500679,5
2,289,824,0.24045339,0.65840297,-0.011689805,7
2,293,2483,0.30599612,1.0700581,0.0089318846,4
2,293,798,0.28796058,1.0036157,0.012702111,6
2,293,850,0.30425708,0.8930793,-0.0042180646,20
2,294,798,0.28099081,0.56809972,0.018701696,4
2,296,2721,0.34802332,0.85033809,-0.037496823,4
2,296,291,0.28665563,1.0806946,0.0043152448,7
2,297,291,0.29306984,0.58595759,0.022717374,4
2,2,1089,0.74651933,0.80946604,-0.02349634,4
2,2,2180,0.10619075,0.78732628,0.036565971,5
2,2,2726,0.29011054,0.94747459,0.016627988,6
2,300,2103,0.29064186,0.67085582,-0.01562069,16
2,302,2648,0.29351302,1.1435304,0.0031887248,5
2,302,3022,0.29460789,0.65664523,-0.01370177,20
2,303,1587,0.29493131,0.96981848,-0.0043042153,20
2,307,3051,0.31519398,0.96818712,-0.017567253,5
2,310,918,0.30735005,0.92698527,-0.026476751,4
2,317,2907,0.25817637,0.98763233,0.0033309806,6
2,317,327,0.30050785,0.62497091,-0.015288567,18
2,318,1300,0.18897582,0.56503674,-0.011646174,6
2,318,2109,0.18345125,0.66354332,0.038611042,5
2,318,2667,0.28909873,1.0403805,-0.0074531297,15
2,319,1456,0.30854804,0.97639695,0.01260595,5
2,319,656,0.30942011,0.92021781,-0.0030510704,17
2,319,86,0.31612828,0.6162491,-0.0096705089,18
2,320,2512,0.21190837,0.67618097,0.026811132,4
2,320,2904,0.29459658,0.9655663,0.0044321494,6
2,321,2925,0.32373969,1.0553856,-0.0014113931,6
2,322,120,0.29757608,0.54211418,0.0030099011,14
2,323,1149,0.30274089,1.1426055,0.0051552746,5
2,325,2707,2.0250545e-20,0.81328749,0.009421062,7
2,328,567,0.13792499,0.90412816,0.0057613771,12
2,329,2770,0.27923795,1.048002,0.020182322,6
2,32,2315,0.24030648,1.0138741,0.0077055262,7
2,330,263,0.274185,0.6612637,-0.017427432,17
2,330,2770,0.30711118,0.55932093,0.021911861,4
2,330,503,0.29335491,0.94333582,-0.019418844,5
2,331,263,0.26596643,0.66498233,-0.01595398,7
2,331,2794,0.15201527,1.3310967,0.031607847,4
2,332,1086,0.2941384,0.58036778,-0.017007881,18
2,333,1295,0.30351702,0.6631633,-0.013012004,16
2,334,2470,0.2715525,0.94427922,-0.0016963345,6
2,335,3056,0.23435307,0.82362179,0.013300238,6
2,336,1372,0.21943203,0.70598119,0.012689911,7
2,336,1697,0.31261046,0.65235923,0.033790432,4
2,337,779,0.23711873,0.68517724,-0.0025220834,8
2,339,2948,0.3219274,1.0472174,0.020438327,5
2,340,2646,0.1810919,1.4305103,0.018554167,4
2,343,2252,0.19644114,1.4007604,8.730823e-05,4
2,343,2341,0.27390303,0.8773475,0.021583899,4
2,343,2943,0.2916029,1.150204,0.012025002,5
2,344,1533,0.22524692,0.64394931,0.044544362,4
2,344,2705,0.24137254,0.91871054,-0.01653079,7
2,344,839,0.19773931,0.93955436,0.041509039,4
2,345,803,0.26775963,0.80135418,-0.005683098,5
2,346,683,0.36764839,1.0522142,0.023434684,4
2,347,820,0.31816874,0.78973021,-0.013375744,6
2,349,1909,0.26162351,1.1928435,0.0062830037,5
2,350,1909,0.30417057,0.67657606,0.00064403053,4
2,350,2564,0.23535643,0.61684687,0.017804673,4
2,351,2829,0.26750084,0.69393389,-0.0063440704,7
2,354,1845,0.2968754,0.66601232,-0.018956831,12
2,355,412,0.31371993,0.94638641,-0.0040132187,17
2,355,932,0.2457319,0.82385159,-0.012033524,8
2,356,2872,0.30337187,0.96732384,-0.024024309,4
2,356,412,0.29501348,0.53970249,0.0081088281,9
2,357,303,0.31185789,1.0358347,-0.0050081456,17
2,358,2423,0.27471298,0.77177162,-0.0088137438,5
2,358,2997,0.12947364,0.85300325,0.049048161,5
2,358,303,0.30553058,0.53957587,-0.00428808,13
2,358,909,0.23585775,0.89909593,0.064085134,4
2,364,2465,0.23170944,0.75414882,0.042404855,4
2,364,2631,0.34892461,1.026422,0.013074447,5
2,366,2849,0.29699372,1.0400838,-0.005451682,13
2,367,2849,0.29465499,0.50992466,0.00027258032,8
2,368,689,0.22592909,1.267171,0.037469405,6
2,369,955,0.17120858,0.63093137,0.02361507,5
2,36,822,0.34300449,0.89870989,-0.010289715,6
2,375,2429,0.26588764,0.74966097,0.0057171375,9
2,378,1946,0.28074208,0.71320578,-0.014904358,11
2,379,3057,0.30088194,0.90247081,-0.0055311267,19
2,37,58,0.28075655,1.0335508,-0.018571707,6
2,381,1967,0.36271777,1.0847813,-0.0022465334,4
2,381,2436,0.31964381,0.76823757,-0.0031309325,4
2,381,2936,0.22363228,0.8348292,0.031431884,5
2,384,877,0.30111855,0.9092547,-0.02938537,4
2,385,260,0.20982061,0.87010391,0.0086613666,6
2,387,2095,0.28677857,1.1089887,0.0039115402,8
2,388,2095,0.28346628,0.61275294,0.0086793742,6
2,390,2725,0.30775528,0.99713756,0.00076706958,5
2,391,2486,0.23862557,0.73366333,0.019165934,4
2,391,2640,0.23699025,0.82869103,0.0011654893,6
2,398,3066,0.27953335,1.1649304,0.003218118,5
2,399,2672,0.24437791,0.99069627,0.0092562289,6
2,3,2726,0.30483348,0.54365105,0.017361832,4
2,400,2164,0.15699338,0.90708014,0.035531959,4
2,400,716,0.30144764,0.84416034,-0.015285261,5
2,400,858,1.9943634e-17,0.62965023,-0.0046992268,12
2,401,2129,0.31783651,0.99276155,-0.024915097,4
2,401,756,0.30116109,0.92131327,-0.0069445976,20
2,401,862,0.089162572,0.55910319,0.0075898683,4
2,402,756,0.30150738,0.58349487,0.0053840703,8
2,405,2465,0.30762841,0.83309526,-0.0091314113,19
2,408,2858,0.27415582,0.89743072,0.0014866389,4
2,409,2715,0.27306069,0.58294747,0.032994869,4
2,409,2724,0.10736331,1.0806861,0.045387755,4
2,40,873,0.41562134,1.2234608,-0.0056848749,6
2,410,195,0.25192699,0.75423111,-0.0032851935,9
2,410,2506,0.24511344,0.94610103,-0.012656575,5
2,410,3028,0.26808444,0.70773772,0.0012889712,4
2,411,2396,0.26882354,1.0150659,-0.017721807,6
2,412,2045,0.24646132,1.0014719,0.016931823,5
2,412,2627,0.35152826,1.0044793,-0.0021634294,20
2,413,2045,0.22827952,0.6346081,0.038620788,4
2,413,779,0.24926952,0.81464901,-0.0025089304,5
2,414,3042,0.25537177,0.98517433,0.028874829,5
2,415,3042,0.29945956,0.62526739,0.034013099,4
2,417,2444,0.28857259,1.1793561,0.015088736,5
2,418,2444,0.28836787,0.66457567,0.0090553109,5
2,419,1762,0.33874684,0.96219432,-0.045389662,4
2,421,282,0.27423013,1.0229445,0.024009795,8
2,422,1760,0.28749238,1.1678224,0.012774602,4
2,422,2808,0.30333071,0.70363037,-0.010276844,17
2,422,282,0.26903133,0.60033168,0.019459075,6
2,422,49,0.29622109,1.172577,0.015710677,4
2,423,1209,0.35741324,0.98133686,-0.020044117,4
2,423,1760,0.30353684,0.62478366,0.032059309,4
2,423,206,0.39109037,1.0134933,-0.034688416,4
2,423,2346,0.25908923,0.82561117,0.015003599,5
2,423,2875,0.25013493,0.99526232,0.011642014,6
2,423,49,0.2915783,0.68150856,0.042197214,4
2,424,2378,0.30203883,1.1023745,0.016357458,4
2,424,2875,0.21254973,0.62781731,0.036604059,4
2,426,2476,0.27152046,1.1229908,0.016836526,5
2,426,513,0.27998088,0.65832065,0.012181972,7
2,426,596,0.24198425,0.76908438,0.021642287,6
2,427,1793,0.34995503,1.1485017,0.013858862,5
2,428,1793,0.29155421,0.59826486,0.02605736,4
2,428,2841,0.27836991,1.0053743,0.0036951457,6
2,429,2841,0.32103317,0.64301278,0.02469808,4
2,42,2063,0.186124,0.71067783,0.011170035,4
2,430,1098,0.29236961,0.68552418,-0.0077231974,9
2,432,1410,0.085309064,0.69186738,0.04311454,5
2,433,1946,0.26073543,0.70544234,-0.012710021,10
2,433,519,0.30380903,1.2334275,0.0011423385,7
2,434,2006,0.27762184,0.91633912,0.027319839,4
2,434,519,0.25426463,0.67076549,0.036841146,4
2,435,1556,0.14653955,1.2391601,0.03037653,5
2,435,2467,0.30954805,1.1396199,-0.0027009743,5
2,436,2467,0.2791656,0.61759202,0.026146497,4
2,437,727,0.28889744,1.087246,0.00629595,5
2,439,996,0.34629273,0.98506995,-0.027257224,4
2,440,1647,0.30801973,0.93478802,-0.0062451973,18
2,440,2093,0.29460044,1.0189154,0.0032389093,5
2,440,2699,0.35233191,1.0159754,-9.6480739e-05,20
2,441,2093,0.27369486,0.57584723,0.016334821,4
2,441,3044,0.14039598,0.9174618,0.027211837,5
2,441,944,0.26303041,0.74751892,0.026188713,4
2,442,476,0.30114041,0.92749601,0.014949416,4
2,443,658,0.16806362,1.1777705,0.027299178,4
2,446,1412,0.26762669,0.61815242,0.015135671,6
2,446,2362,0.22429075,0.92752564,0.010798707,5
2,448,1812,0.23769509,0.80593279,0.031071882,5
2,448,2345,0.23522928,0.97286359,0.022395025,6
2,449,2345,0.25288635,0.6428354,0.039364999,4
2,44,839,0.26942737,1.0171163,-0.013227858,4
2,450,1547,0.30132059,0.93664183,-0.0091842544,6
2,450,2390,0.26391706,0.89206262,0.014015185,4
2,451,1934,0.28424836,1.1676856,0.01770431,5
2,452,1934,0.32780125,0.66526025,0.030175548,4
2,453,1346,0.15939042,0.64900316,-0.0065780399,7
2,453,2209,0.19857654,0.81683176,0.021557052,5
2,453,229,0.21298278,0.62852752,0.0064779475,4
2,453,2303,0.16084783,1.2494881,0.021707533,4
2,453,908,0.29834915,0.87330106,-0.015523354,9
2,455,423,0.34298053,0.63016985,-0.024324231,6
2,456,1642,0.29467546,0.92630841,-3.6532583e-05,21
2,456,96,0.3395017,0.58924226,-0.029278074,12
2,458,2011,0.28970598,0.64399797,0.025303328,5
2,459,2509,0.36698054,1.0255781,-0.0048257111,10
2,45,136,0.25524424,0.91419353,-0.0066490128,6
2,45,2599,0.27219708,0.68547441,-0.038000242,4
2,460,2509,0.29030228,0.67455982,0.0098242432,7
2,461,315,0.30660068,0.86943447,-0.0054978444,15
2,462,443,0.30494791,0.97282246,0.00043823339,11
2,463,1955,0.30199281,0.86295823,-0.034213621,4
2,463,443,0.28772896,0.55218847,0.0078251812,8
2,464,218,0.34374247,1.0041945,-0.0011892322,19
2,464,326,0.31479678,1.0098087,-0.0036846026,19
2,465,2585,0.2211316,0.65603933,0.036851397,5
2,469,1117,0.30761487,1.1770411,-0.0006620602,5
2,469,1802,0.26072706,0.95473073,-0.00088007319,6
2,471,2019,0.24604606,0.69599326,0.0041129579,5
2,471,2447,0.27369433,0.89573212,0.0042214857,6
2,472,1459,0.31235374,0.80570302,-0.0097041618,11
2,472,255,0.099909196,0.49223961,0.012419655,4
2,472,29,0.059621221,0.51060854,0.0065233902,4
2,472,2980,0.2627699,0.85884796,0.01862607,6
2,473,2305,0.30786438,1.1000586,0.010752608,4
2,473,255,0.23044705,0.83738054,0.02436608,4
2,473,606,0.29563606,1.1467312,-0.0011484431,12
2,474,2020,0.27044672,0.70116435,0.004023184,7
2,474,606,0.29645044,0.58689358,0.0012905938,10
2,475,269,0.35061207,1.062283,-0.017724843,4
2,476,2559,0.3062272,0.65904807,-0.017274653,18
2,478,1495,0.304999,0.91194147,-0.014256619,4
2,478,1526,0.33905531,0.55620283,0.010446199,6
2,479,3013,0.29887103,0.7156465,-0.012471872,19
2,47,2701,0.31518153,0.96918652,-0.029311449,4
2,47,2745,0.30587256,0.6695293,-0.013609448,20
2,480,1137,0.25591716,0.6523017,-0.012467169,9
2,480,1889,0.29071953,1.0667679,-0.0064115609,5
2,481,741,3.2101145e-23,0.80410448,0.022222745,4
2,483,1048,0.26418181,1.0185231,0.030680782,4
2,483,793,0.24248281,0.71006945,0.0075465523,7
2,484,1048,0.21605914,0.58297311,0.031527517,4
2,484,1519,0.31628606,1.0783092,-0.00096354891,4
2,485,1418,0.37001137,0.97723544,-0.01868017,4
2,485,1519,0.28483409,0.61861211,0.027984795,4
2,486,2280,0.29041805,1.0360389,0.019972227,6
2,486,910,0.18720827,1.4469153,0.0041394918,6
2,487,2280,0.27371878,0.58393751,0.012395635,4
2,488,2739,0.3049116,0.91406313,-0.0016755163,20
2,490,2718,0.26574185,1.0757389,0.015358126,6
2,491,1408,0.33687648,0.84653367,-0.037317476,4
2,491,2718,0.25439624,0.72328281,0.037482771,4
2,492,2482,0.28310381,0.92546876,-0.022798977,4
2,492,30,0.31055239,1.0403295,0.010259938,5
2,494,3051,0.055916597,0.69870472,-0.0067743625,8
2,496,1778,0.23782008,0.70727496,0.032347868,5
2,496,2646,0.30456819,0.85837946,-0.0011545189,20
2,49,2589,0.31526916,1.0251795,0.0075954118,4
2,4,539,0.29109379,0.8934702,-0.0052109956,16
2,500,2222,0.27966472,1.0446157,0.026297914,5
2,500,2341,0.22972337,0.75561043,0.024150579,4
2,501,2222,0.33761392,0.6147132,-0.00069236854,4
2,502,2479,0.30573898,1.117758,-0.0043262168,11
2,502,2796,0.31849036,0.69894966,-0.0036592291,8
2,507,2792,0.26658552,0.6829598,-0.013558057,6
2,508,2376,0.3206125,0.90681421,-0.030593886,4
2,51,1752,0.33990151,0.87758497,-0.0028540735,20
2,54,91,0.49558319,0.98417714,0.010517513,9
2,55,1809,0.25573963,1.1504016,0.027151693,6
2,55,91,0.5543992,0.53823672,0.013241533,7
2,56,1809,0.31341904,0.56382049,0.010949655,5
2,56,780,0.28102021,0.95247232,-0.011483995,5
2,57,188,0.29327463,0.95950118,0.0010181204,6
2,58,476,0.28664794,1.1810411,0.010342441,5
2,59,476,0.23994626,0.63014178,0.018008757,5
2,5,539,0.28618275,0.49952627,-0.0080104855,14
2,63,2190,0.29583195,1.0026482,-0.004695334,20
2,63,2756,0.018837089,1.0019735,0.0035098551,7
2,67,929,0.065862391,0.75833935,0.021384255,6
2,68,1889,0.10680914,0.63355263,0.048634896,4
2,68,2232,0.22191595,0.71603703,0.023075555,10
2,68,929,0.13583195,1.0280847,0.029735629,5
2,69,610,0.31613085,0.90096408,-0.010371351,4
2,73,2663,0.30615382,0.83815544,-0.0062820172,17
2,74,2251,0.34792073,1.0569613,4.732003e-05,8
2,74,2730,0.14014659,0.51432654,0.0094120058,4
2,74,572,0.29383669,0.8770543,-0.0049668124,12
2,75,2251,0.34382703,0.61384951,0.025458248,5
2,75,2671,0.31179968,1.0478378,-0.030204889,4
2,75,498,0.51476448,1.0218441,-0.0032097322,9
2,76,498,0.49668526,0.50011287,-0.00037492595,8
2,78,1364,0.20436781,0.61637114,0.016340169,6
2,79,1181,0.29392363,0.95831176,0.0022511969,5
2,7,2882,0.30287314,1.1056449,0.0082278374,6
2,80,1181,0.28892644,0.67055222,0.03250332,4
2,80,2370,0.22784982,1.0854627,0.03282808,5
2,81,2370,0.23863874,0.69207276,0.035007641,4
2,83,1546,0.31031578,0.94260383,-0.0029520786,20
2,83,1800,0.33736779,0.57310363,0.015076101,4
2,87,1788,0.30221957,0.92268949,-0.0015862957,19
2,87,2918,0.27481912,0.63830337,0.016252253,6
2,88,1847,0.29610071,0.95696357,-0.0033504988,20
2,88,390,0.3007617,0.99894567,-0.003279395,19
2,8,2882,0.25826799,0.73445863,0.022545394,6
2,90,1056,0.28895134,0.96296334,-0.013709736,5
2,92,2234,0.16832873,0.88663495,0.048074491,6
2,93,2234,0.27094655,0.62636966,0.043028885,4
2,93,605,0.31332886,1.0492602,0.010557773,5
2,94,605,0.30740159,0.63508906,0.030772188,4
2,94,729,0.25271324,1.0338627,0.0092849152,6
2,99,1117,0.24986218,0.84500581,0.025107771,5
3,100,2322,0.33116988,1.0276208,-0.029612891,5
3,101,829,0.327373,0.95778506,0.0021056584,5
3,104,2371,0.20695737,0.77206355,0.034523006,5
3,106,2227,0.19888687,0.73847545,0.054919561,5
3,108,1696,0.27030035,0.64743123,-0.011367701,11
3,108,2492,0.28515306,0.8262891,0.017982242,4
3,108,262,0.092219545,0.99098893,0.0007611995,4
3,108,2648,0.29236709,1.020095,0.0039959142,5
3,108,2807,0.21376239,0.89430413,0.0079013646,4
3,108,492,0.19981425,0.9707358,0.01281265,6
3,109,2648,0.26127406,0.49639738,0.025271086,5
3,10,2145,0.23151665,1.0184791,0.016876623,8
3,10,2490,0.013823297,0.68324201,-0.0051515239,9
3,111,1816,0.24649621,0.84255335,-0.024184633,5
3,111,2894,0.25998442,0.57293577,-0.0063061884,9
3,111,38,0.25734743,0.87793959,0.010090983,7
3,112,2945,0.27316284,0.63127724,-0.014303443,17
3,114,1337,0.19547057,0.83432373,0.011597419,4
3,114,2748,0.29845306,1.1322183,0.00034467996,5
3,115,3037,0.1759966,0.55077608,0.044766111,4
3,116,2047,0.14306983,0.42439427,-0.00016328718,4
3,116,2712,0.27567177,0.93399813,0.019191781,8
3,116,678,0.25434711,1.2031033,0.0055633975,7
3,116,876,0.47633697,0.87485409,0.0082176401,11
3,117,2712,0.21475339,0.56432027,0.039019744,5
3,117,30,0.36802227,0.48862211,-0.020695838,4
3,118,3045,0.3409687,0.979187,-0.0059054086,4
3,119,1277,0.53356415,0.75914055,-0.011596241,8
3,119,1970,0.31184896,1.0321268,0.0019037412,5
3,11,1739,0.24641982,0.75644827,-0.0078442378,4
3,11,2034,0.32914746,0.93141203,-0.037009913,4
3,120,1125,0.1890716,0.51967846,0.0050314564,4
3,120,1970,0.31370056,0.58278117,0.016486916,4
3,121,2032,0.31409052,0.8985474,-0.016168163,5
3,121,2550,0.20393309,0.81429675,0.012564261,5
3,121,2900,0.27670027,0.79392726,-0.0066302073,12
3,121,675,0.29627056,0.8226937,0.018916587,4
3,122,167,0.30745742,0.96467136,-0.032578568,5
3,123,1245,0.51883188,0.9939302,-0.0083694441,7
3,123,1918,0.27497677,1.1645936,-0.005619163,5
3,124,2011,0.28390296,0.99582485,-0.013158747,4
3,124,2319,0.2163538,0.54148251,0.0081463326,9
3,124,360,0.29313967,0.98371808,-0.0020835385,8
3,126,916,0.22423396,0.99505662,-0.0045234715,7
3,127,1118,0.22142504,0.61597131,0.030099494,5
3,128,1706,0.3108425,1.0656042,0.0020783578,6
3,128,2226,0.18210447,0.69368589,0.046242896,5
3,129,1706,0.2653325,0.56638838,0.017718094,6
3,129,2718,3.6552336e-22,0.73859602,0.006651203,10
3,130,1683,0.33008537,0.53882302,-0.0067137069,16
3,130,1716,0.28751151,0.97964684,-0.017948917,4
3,132,1173,0.31091041,1.0282066,-0.035062965,4
3,133,646,0.27891975,0.74153328,-0.026304495,9
3,134,2091,0.33976877,1.1024259,0.00012672039,6
3,135,2091,0.35294009,0.52047392,0.017421747,5
3,135,2596,0.17391866,0.75787335,0.049029732,4
3,135,688,0.2813793,0.8120692,0.0047369269,5
3,136,2066,0.29731031,0.52563983,0.032298627,6
3,136,2091,0.31622453,0.53411779,0.0019332214,18
3,137,2091,0.31454907,0.97979053,-0.010447729,6
3,137,2212,0.21870732,1.0280975,0.016544613,4
3,138,2630,0.20832414,0.81274438,0.033691621,11
3,139,1244,0.17827231,1.1370896,0.021368571,4
